	artist_name	track_name	uri	0	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature
68	2Pac	All Eyez On Me (ft. Big Syke)	spotify:track:5e7ldn9Kwo8Aw9Z8ql9cDj	6	0.873	0.719	1	-5.948	1	0.248	0.03	0.0	0.333	0.858	93.281	audio_features	5e7ldn9Kwo8Aw9Z8ql9cDj	https://api.spotify.com/v1/tracks/5e7ldn9Kwo8Aw9Z8ql9cDj	https://api.spotify.com/v1/audio-analysis/5e7ldn9Kwo8Aw9Z8ql9cDj	307773	4
69	2Pac	All Eyez On Me (ft. Big Syke)	spotify:track:7veVPULTv4AFpCtOGwDop7	7	0.873	0.719	1	-5.948	1	0.248	0.03	0.0	0.333	0.858	93.281	audio_features	7veVPULTv4AFpCtOGwDop7	https://api.spotify.com/v1/tracks/7veVPULTv4AFpCtOGwDop7	https://api.spotify.com/v1/audio-analysis/7veVPULTv4AFpCtOGwDop7	307773	4
70	2Pac	Ambitionz Az A Ridah	spotify:track:20fBuVybkHgjF6vNhSMROD	1	0.801	0.908	2	-6.554	1	0.221	0.00253	0.000655	0.0698	0.805	87.279	audio_features	20fBuVybkHgjF6vNhSMROD	https://api.spotify.com/v1/tracks/20fBuVybkHgjF6vNhSMROD	https://api.spotify.com/v1/audio-analysis/20fBuVybkHgjF6vNhSMROD	278387	4
71	2Pac	California Love - Original Version	spotify:track:3ia3dJETSOllPsv3LJkE35	7	0.763	0.85	7	-3.052	1	0.0417	0.0304	1.21e-06	0.371	0.761	91.519	audio_features	3ia3dJETSOllPsv3LJkE35	https://api.spotify.com/v1/tracks/3ia3dJETSOllPsv3LJkE35	https://api.spotify.com/v1/audio-analysis/3ia3dJETSOllPsv3LJkE35	284907	4
72	2Pac	Changes	spotify:track:00i2HU7TEzzftShjRrDSEF	2	0.865	0.657	7	-6.722	1	0.076	0.0404	0.0	0.14	0.316	111.115	audio_features	00i2HU7TEzzftShjRrDSEF	https://api.spotify.com/v1/tracks/00i2HU7TEzzftShjRrDSEF	https://api.spotify.com/v1/audio-analysis/00i2HU7TEzzftShjRrDSEF	268960	4
73	2Pac	Dear Mama	spotify:track:6tDxrq4FxEL2q15y37tXT9	2	0.773	0.54	6	-7.123	1	0.103	0.371	0.0	0.131	0.322	84.115	audio_features	6tDxrq4FxEL2q15y37tXT9	https://api.spotify.com/v1/tracks/6tDxrq4FxEL2q15y37tXT9	https://api.spotify.com/v1/audio-analysis/6tDxrq4FxEL2q15y37tXT9	280000	4
74	2Pac	Do For Love	spotify:track:4AE7Lj39VnSZNOmGH2iZaq	108	0.874	0.63	1	-3.585	1	0.298	0.0578	0.00479	0.0582	0.717	95.0	audio_features	4AE7Lj39VnSZNOmGH2iZaq	https://api.spotify.com/v1/tracks/4AE7Lj39VnSZNOmGH2iZaq	https://api.spotify.com/v1/audio-analysis/4AE7Lj39VnSZNOmGH2iZaq	281600	4
75	2Pac	Hit 'Em Up - Single Version	spotify:track:0Z2J91b2iTGLVTZC4fKgxf	37	0.916	0.844	7	-3.967	1	0.236	0.0394	0.0	0.0778	0.586	95.19	audio_features	0Z2J91b2iTGLVTZC4fKgxf	https://api.spotify.com/v1/tracks/0Z2J91b2iTGLVTZC4fKgxf	https://api.spotify.com/v1/audio-analysis/0Z2J91b2iTGLVTZC4fKgxf	312627	4
76	2Pac	How Do You Want It	spotify:track:1eduDdsjMO7Or4EXnMf2iS	1	0.763	0.84	8	-3.704	1	0.0929	0.0346	0.0	0.0601	0.748	92.477	audio_features	1eduDdsjMO7Or4EXnMf2iS	https://api.spotify.com/v1/tracks/1eduDdsjMO7Or4EXnMf2iS	https://api.spotify.com/v1/audio-analysis/1eduDdsjMO7Or4EXnMf2iS	287547	4
77	2Pac	I Get Around	spotify:track:4voEoczU7Ijborps9XF1n3	92	0.846	0.416	10	-13.767	0	0.118	0.156	9.34e-06	0.238	0.645	96.188	audio_features	4voEoczU7Ijborps9XF1n3	https://api.spotify.com/v1/tracks/4voEoczU7Ijborps9XF1n3	https://api.spotify.com/v1/audio-analysis/4voEoczU7Ijborps9XF1n3	259000	4
78	2Pac	Loyal To The Game	spotify:track:3iNzFuZPs4va5EUrpAFiYt	1	0.908	0.573	1	-4.807	1	0.0871	0.116	0.000547	0.0926	0.723	98.137	audio_features	3iNzFuZPs4va5EUrpAFiYt	https://api.spotify.com/v1/tracks/3iNzFuZPs4va5EUrpAFiYt	https://api.spotify.com/v1/audio-analysis/3iNzFuZPs4va5EUrpAFiYt	203520	4
79	2Pac	Run Tha Streetz (ft. Michel'le, Storm, Mutah)	spotify:track:4FzMYYcuQg10kBzXgauodD	3	0.791	0.781	10	-4.315	0	0.23	0.114	2.43e-06	0.171	0.689	166.965	audio_features	4FzMYYcuQg10kBzXgauodD	https://api.spotify.com/v1/tracks/4FzMYYcuQg10kBzXgauodD	https://api.spotify.com/v1/audio-analysis/4FzMYYcuQg10kBzXgauodD	316400	4
80	2Pac	Trapped	spotify:track:1SIwEtA6vOapGw7fA7T9Gy	2	0.773	0.297	10	-17.819	0	0.335	0.0118	0.000132	0.137	0.442	88.265	audio_features	1SIwEtA6vOapGw7fA7T9Gy	https://api.spotify.com/v1/tracks/1SIwEtA6vOapGw7fA7T9Gy	https://api.spotify.com/v1/audio-analysis/1SIwEtA6vOapGw7fA7T9Gy	284693	4
81	2Pac	Troublesome '96	spotify:track:54hFBqrtiWfrh5WQJZwguj	3	0.865	0.924	1	-3.489	1	0.226	0.145	4.43e-05	0.383	0.557	97.523	audio_features	54hFBqrtiWfrh5WQJZwguj	https://api.spotify.com/v1/tracks/54hFBqrtiWfrh5WQJZwguj	https://api.spotify.com/v1/audio-analysis/54hFBqrtiWfrh5WQJZwguj	277267	4
82	3LW	No More (Baby I'ma Do Right)	spotify:track:5zn1hpm9N0ylKB7kOtpCw2	4	0.721	0.723	2	-7.08	0	0.0631	0.102	4.4e-06	0.0651	0.761	88.933	audio_features	5zn1hpm9N0ylKB7kOtpCw2	https://api.spotify.com/v1/tracks/5zn1hpm9N0ylKB7kOtpCw2	https://api.spotify.com/v1/audio-analysis/5zn1hpm9N0ylKB7kOtpCw2	263440	4
83	3OH!3	DONTTRUSTME	spotify:track:5jzX4dWVQeBTtfBaXnMRt5	1	0.791	0.713	5	-3.742	0	0.254	0.0163	0.0	0.189	0.514	130.012	audio_features	5jzX4dWVQeBTtfBaXnMRt5	https://api.spotify.com/v1/tracks/5jzX4dWVQeBTtfBaXnMRt5	https://api.spotify.com/v1/audio-analysis/5jzX4dWVQeBTtfBaXnMRt5	192573	4
84	3X Krazy	Keep It On The Real	spotify:track:53bbj9n9ZC9zHfgFFGPgvg	1	0.72	0.68	10	-4.162	0	0.0826	0.0147	0.0	0.211	0.489	95.184	audio_features	53bbj9n9ZC9zHfgFFGPgvg	https://api.spotify.com/v1/tracks/53bbj9n9ZC9zHfgFFGPgvg	https://api.spotify.com/v1/audio-analysis/53bbj9n9ZC9zHfgFFGPgvg	358467	4
85	3ohBlack	Paper Cuts (ft. Gunna)	spotify:track:0bjZhofoOjWDUsz4TxJYNN	1	0.839	0.446	1	-12.169	1	0.389	0.0116	0.0	0.0994	0.251	120.008	audio_features	0bjZhofoOjWDUsz4TxJYNN	https://api.spotify.com/v1/tracks/0bjZhofoOjWDUsz4TxJYNN	https://api.spotify.com/v1/audio-analysis/0bjZhofoOjWDUsz4TxJYNN	192800	4
86	408 Darwin	Rock Wit Me	spotify:track:1GzWdhzdLwiOmvvGlVAOqb	1	0.767	0.511	1	-3.761	1	0.225	0.176	0.0	0.213	0.561	98.985	audio_features	1GzWdhzdLwiOmvvGlVAOqb	https://api.spotify.com/v1/tracks/1GzWdhzdLwiOmvvGlVAOqb	https://api.spotify.com/v1/audio-analysis/1GzWdhzdLwiOmvvGlVAOqb	126849	4
87	42 Dugg	Been Turnt	spotify:track:3Bnm2f2khLuWgBT9htSG9h	1	0.926	0.566	1	-4.421	1	0.33	0.00141	0.0	0.0663	0.339	129.961	audio_features	3Bnm2f2khLuWgBT9htSG9h	https://api.spotify.com/v1/tracks/3Bnm2f2khLuWgBT9htSG9h	https://api.spotify.com/v1/audio-analysis/3Bnm2f2khLuWgBT9htSG9h	119410	4
88	4L JAVI	Playboy	spotify:track:7tirvvM9yib3Z3BgSXUHOi	1	0.867	0.392	11	-12.09	0	0.24	0.438	0.0	0.0928	0.455	100.013	audio_features	7tirvvM9yib3Z3BgSXUHOi	https://api.spotify.com/v1/tracks/7tirvvM9yib3Z3BgSXUHOi	https://api.spotify.com/v1/audio-analysis/7tirvvM9yib3Z3BgSXUHOi	144065	4
89	4batz	"act i: stickerz ""99"""	spotify:track:2kC6etns1VgQmNxBnitrV9	1	0.518	0.231	8	-16.632	1	0.0761	0.479	0.00307	0.1	0.302	139.031	audio_features	2kC6etns1VgQmNxBnitrV9	https://api.spotify.com/v1/tracks/2kC6etns1VgQmNxBnitrV9	https://api.spotify.com/v1/audio-analysis/2kC6etns1VgQmNxBnitrV9	104469	4
90	5 Seconds of Summer	She Looks So Perfect	spotify:track:1gugDOSMREb34Xo0c1PlxM	2	0.494	0.951	9	-4.237	1	0.132	0.000569	0.0	0.327	0.441	160.025	audio_features	1gugDOSMREb34Xo0c1PlxM	https://api.spotify.com/v1/tracks/1gugDOSMREb34Xo0c1PlxM	https://api.spotify.com/v1/audio-analysis/1gugDOSMREb34Xo0c1PlxM	202496	4
91	5 Seconds of Summer	She's Kinda Hot	spotify:track:5fsQSDifYpjfbCqvZKPVBj	21	0.664	0.908	4	-4.806	1	0.0317	0.00182	0.0	0.109	0.889	118.031	audio_features	5fsQSDifYpjfbCqvZKPVBj	https://api.spotify.com/v1/tracks/5fsQSDifYpjfbCqvZKPVBj	https://api.spotify.com/v1/audio-analysis/5fsQSDifYpjfbCqvZKPVBj	216454	4
92	5 Seconds of Summer	Youngblood	spotify:track:2iUXsYOEPhVqEBwsqP70rE	6	0.596	0.854	7	-5.114	0	0.463	0.0169	0.0	0.124	0.152	120.274	audio_features	2iUXsYOEPhVqEBwsqP70rE	https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE	https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE	203418	4
93	5 Seconds of Summer	Youngblood	spotify:track:55S2PQgSMYAhgoTCcGCDfw	7	0.596	0.854	7	-5.114	0	0.463	0.0169	0.0	0.124	0.152	120.274	audio_features	55S2PQgSMYAhgoTCcGCDfw	https://api.spotify.com/v1/tracks/55S2PQgSMYAhgoTCcGCDfw	https://api.spotify.com/v1/audio-analysis/55S2PQgSMYAhgoTCcGCDfw	203418	4
94	50 Cent	21 Questions	spotify:track:41bIQPBE1lFN0mmw6Lmssz	59	0.576	0.807	6	-3.908	0	0.317	0.353	0.000363	0.0512	0.908	90.012	audio_features	41bIQPBE1lFN0mmw6Lmssz	https://api.spotify.com/v1/tracks/41bIQPBE1lFN0mmw6Lmssz	https://api.spotify.com/v1/audio-analysis/41bIQPBE1lFN0mmw6Lmssz	224427	4
95	50 Cent	Best Friend	spotify:track:7jdzEA44GdSp4laVCF3Ztw	53	0.549	0.636	10	-3.923	0	0.376	0.395	0.0	0.0974	0.661	182.363	audio_features	7jdzEA44GdSp4laVCF3Ztw	https://api.spotify.com/v1/tracks/7jdzEA44GdSp4laVCF3Ztw	https://api.spotify.com/v1/audio-analysis/7jdzEA44GdSp4laVCF3Ztw	251547	4
96	50 Cent	Best Friend - Remix	spotify:track:1wI3UvluGGKUeFeVFsP9do	27	0.545	0.64	10	-3.529	0	0.308	0.368	0.0	0.111	0.574	181.733	audio_features	1wI3UvluGGKUeFeVFsP9do	https://api.spotify.com/v1/tracks/1wI3UvluGGKUeFeVFsP9do	https://api.spotify.com/v1/audio-analysis/1wI3UvluGGKUeFeVFsP9do	254493	4
97	50 Cent	Candy Shop	spotify:track:1iFOLxQ76J9oorSL2Ggdnl	20	0.609	0.528	7	-10.045	1	0.506	0.0245	3.07e-05	0.394	0.756	126.776	audio_features	1iFOLxQ76J9oorSL2Ggdnl	https://api.spotify.com/v1/tracks/1iFOLxQ76J9oorSL2Ggdnl	https://api.spotify.com/v1/audio-analysis/1iFOLxQ76J9oorSL2Ggdnl	207107	5
98	50 Cent	Candy Shop	spotify:track:5D2mYZuzcgjpchVY1pmTPh	14	0.614	0.574	11	-7.961	1	0.466	0.0253	3.2e-05	0.38	0.755	125.173	audio_features	5D2mYZuzcgjpchVY1pmTPh	https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh	https://api.spotify.com/v1/audio-analysis/5D2mYZuzcgjpchVY1pmTPh	209107	5
99	50 Cent	Disco Inferno	spotify:track:69bHJ9qs5FrUJbKP8xU8uZ	40	0.925	0.659	3	-4.763	1	0.231	0.206	7.88e-05	0.279	0.71	97.018	audio_features	69bHJ9qs5FrUJbKP8xU8uZ	https://api.spotify.com/v1/tracks/69bHJ9qs5FrUJbKP8xU8uZ	https://api.spotify.com/v1/audio-analysis/69bHJ9qs5FrUJbKP8xU8uZ	214227	4
100	50 Cent	Disco Inferno	spotify:track:6gn6dsTQixB0tYzEIrmAEL	1	0.923	0.652	3	-5.355	1	0.217	0.239	0.000867	0.281	0.716	96.955	audio_features	6gn6dsTQixB0tYzEIrmAEL	https://api.spotify.com/v1/tracks/6gn6dsTQixB0tYzEIrmAEL	https://api.spotify.com/v1/audio-analysis/6gn6dsTQixB0tYzEIrmAEL	214240	4
101	50 Cent	Hustler's Ambition	spotify:track:0dZlON0G0od05O549PikZU	45	0.627	0.675	7	-8.299	1	0.284	0.265	0.0	0.309	0.662	87.93	audio_features	0dZlON0G0od05O549PikZU	https://api.spotify.com/v1/tracks/0dZlON0G0od05O549PikZU	https://api.spotify.com/v1/audio-analysis/0dZlON0G0od05O549PikZU	237347	4
102	50 Cent	Hustler's Ambition	spotify:track:7t67S1XHT4jU0GCkruG34R	2	0.604	0.737	7	-6.174	1	0.292	0.277	0.0	0.305	0.683	88.243	audio_features	7t67S1XHT4jU0GCkruG34R	https://api.spotify.com/v1/tracks/7t67S1XHT4jU0GCkruG34R	https://api.spotify.com/v1/audio-analysis/7t67S1XHT4jU0GCkruG34R	237613	4
103	50 Cent	I'll Whip Ya Head Boy	spotify:track:4dzoJSn9EC4F1pDmHwea3B	1	0.487	0.805	9	-3.911	1	0.204	0.147	0.0	0.209	0.606	99.336	audio_features	4dzoJSn9EC4F1pDmHwea3B	https://api.spotify.com/v1/tracks/4dzoJSn9EC4F1pDmHwea3B	https://api.spotify.com/v1/audio-analysis/4dzoJSn9EC4F1pDmHwea3B	236413	5
104	50 Cent	In Da Club	spotify:track:4RY96Asd9IefaL3X4LOLZ8	4	0.902	0.72	6	-2.776	0	0.347	0.26	0.0	0.0749	0.805	90.059	audio_features	4RY96Asd9IefaL3X4LOLZ8	https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8	https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8	193467	4
105	50 Cent	Just A Lil Bit	spotify:track:4nva9EpKntUTs6CRSGBCn9	34	0.489	0.692	1	-6.672	1	0.41	0.0322	0.00608	0.315	0.527	96.946	audio_features	4nva9EpKntUTs6CRSGBCn9	https://api.spotify.com/v1/tracks/4nva9EpKntUTs6CRSGBCn9	https://api.spotify.com/v1/audio-analysis/4nva9EpKntUTs6CRSGBCn9	237707	4
106	50 Cent	Many Men (Wish Death)	spotify:track:2I9foKseoFQh07p6sD2voE	1	0.653	0.826	6	-2.93	0	0.354	0.0153	0.00146	0.131	0.416	108.52	audio_features	2I9foKseoFQh07p6sD2voE	https://api.spotify.com/v1/tracks/2I9foKseoFQh07p6sD2voE	https://api.spotify.com/v1/audio-analysis/2I9foKseoFQh07p6sD2voE	256227	5
107	50 Cent	P.I.M.P.	spotify:track:2D1hlMwWWXpkc3CZJ5U351	33	0.7	0.758	10	-3.012	0	0.342	0.0444	1.3e-05	0.0401	0.889	78.693	audio_features	2D1hlMwWWXpkc3CZJ5U351	https://api.spotify.com/v1/tracks/2D1hlMwWWXpkc3CZJ5U351	https://api.spotify.com/v1/audio-analysis/2D1hlMwWWXpkc3CZJ5U351	249467	4
108	50 Cent	What If	spotify:track:5aWlEuY1dSo4uVJgHz5reX	1	0.615	0.76	1	-3.884	1	0.169	0.00123	1.14e-05	0.179	0.485	89.062	audio_features	5aWlEuY1dSo4uVJgHz5reX	https://api.spotify.com/v1/tracks/5aWlEuY1dSo4uVJgHz5reX	https://api.spotify.com/v1/audio-analysis/5aWlEuY1dSo4uVJgHz5reX	185387	4
109	50 Cent	When It Rains It Pours	spotify:track:1cA2LExLTdhHLL0FmXoc57	1	0.727	0.74	2	-3.401	1	0.153	0.012	0.0	0.294	0.221	82.031	audio_features	1cA2LExLTdhHLL0FmXoc57	https://api.spotify.com/v1/tracks/1cA2LExLTdhHLL0FmXoc57	https://api.spotify.com/v1/audio-analysis/1cA2LExLTdhHLL0FmXoc57	242227	4
110	645AR	4 Da Trap	spotify:track:5sF13EvLGv5qHFiMuGnMTF	1	0.685	0.593	0	-7.932	1	0.0633	0.51	1.87e-06	0.159	0.362	142.193	audio_features	5sF13EvLGv5qHFiMuGnMTF	https://api.spotify.com/v1/tracks/5sF13EvLGv5qHFiMuGnMTF	https://api.spotify.com/v1/audio-analysis/5sF13EvLGv5qHFiMuGnMTF	96000	4
111	6LACK	Cutting Ties	spotify:track:6lJ5aSxKHCwNBoWkZT3JeJ	4	0.792	0.605	2	-6.566	1	0.0393	0.00881	4.25e-05	0.104	0.239	139.917	audio_features	6lJ5aSxKHCwNBoWkZT3JeJ	https://api.spotify.com/v1/tracks/6lJ5aSxKHCwNBoWkZT3JeJ	https://api.spotify.com/v1/audio-analysis/6lJ5aSxKHCwNBoWkZT3JeJ	261703	4
112	6LACK	Ex Calling	spotify:track:1MQ8ydvrTnn2QJgXFATJvD	1	0.773	0.564	1	-7.241	1	0.249	0.00561	1.99e-05	0.213	0.0588	155.976	audio_features	1MQ8ydvrTnn2QJgXFATJvD	https://api.spotify.com/v1/tracks/1MQ8ydvrTnn2QJgXFATJvD	https://api.spotify.com/v1/audio-analysis/1MQ8ydvrTnn2QJgXFATJvD	211960	4
113	6LACK	Ex Calling	spotify:track:2RwmsAOxtiRezQPmvyejb8	2	0.782	0.559	1	-7.545	1	0.258	0.00746	1.74e-05	0.232	0.076	156.018	audio_features	2RwmsAOxtiRezQPmvyejb8	https://api.spotify.com/v1/tracks/2RwmsAOxtiRezQPmvyejb8	https://api.spotify.com/v1/audio-analysis/2RwmsAOxtiRezQPmvyejb8	211960	4
114	6LACK	First Fuck	spotify:track:1u4orOe6gYxeE9xKpv11Qi	100	0.35	0.315	3	-9.753	1	0.064	0.916	2.82e-06	0.0959	0.427	88.449	audio_features	1u4orOe6gYxeE9xKpv11Qi	https://api.spotify.com/v1/tracks/1u4orOe6gYxeE9xKpv11Qi	https://api.spotify.com/v1/audio-analysis/1u4orOe6gYxeE9xKpv11Qi	205490	4
115	6LACK	Float	spotify:track:5s60G6y9HQFdYyBfwd7Lmr	2	0.854	0.478	10	-6.577	0	0.0641	0.148	0.0	0.0872	0.174	123.992	audio_features	5s60G6y9HQFdYyBfwd7Lmr	https://api.spotify.com/v1/tracks/5s60G6y9HQFdYyBfwd7Lmr	https://api.spotify.com/v1/audio-analysis/5s60G6y9HQFdYyBfwd7Lmr	178973	4
116	6LACK	Nonchalant	spotify:track:7c3K8ifIoaVZ2MSUuGo0Co	1	0.565	0.386	11	-12.383	0	0.399	0.374	0.000189	0.131	0.0598	83.032	audio_features	7c3K8ifIoaVZ2MSUuGo0Co	https://api.spotify.com/v1/tracks/7c3K8ifIoaVZ2MSUuGo0Co	https://api.spotify.com/v1/audio-analysis/7c3K8ifIoaVZ2MSUuGo0Co	183265	4
117	6LACK	PRBLMS	spotify:track:2wf9bp4MkChojtljddWpbO	9	0.672	0.574	9	-4.663	1	0.0993	0.0303	2.02e-06	0.18	0.106	103.019	audio_features	2wf9bp4MkChojtljddWpbO	https://api.spotify.com/v1/tracks/2wf9bp4MkChojtljddWpbO	https://api.spotify.com/v1/audio-analysis/2wf9bp4MkChojtljddWpbO	246773	4
118	6LACK	PRBLMS	spotify:track:4AtZRwSR8BOTTQg5ihSggt	1	0.417	0.58	9	-4.574	1	0.207	0.0307	1.45e-06	0.179	0.139	68.58	audio_features	4AtZRwSR8BOTTQg5ihSggt	https://api.spotify.com/v1/tracks/4AtZRwSR8BOTTQg5ihSggt	https://api.spotify.com/v1/audio-analysis/4AtZRwSR8BOTTQg5ihSggt	246773	5
119	6LACK	Pretty Little Fears (feat. J. Cole)	spotify:track:4at3d5QWnlibMVN75ECDrp	27	0.61	0.458	9	-11.336	1	0.36	0.696	0.000103	0.0852	0.246	192.099	audio_features	4at3d5QWnlibMVN75ECDrp	https://api.spotify.com/v1/tracks/4at3d5QWnlibMVN75ECDrp	https://api.spotify.com/v1/audio-analysis/4at3d5QWnlibMVN75ECDrp	240342	4
120	6LACK	Seasons (feat. Khalid)	spotify:track:1AROE0XcC4ySCxXF65mutZ	1	0.6	0.319	0	-10.272	1	0.294	0.692	0.00958	0.137	0.507	141.96	audio_features	1AROE0XcC4ySCxXF65mutZ	https://api.spotify.com/v1/tracks/1AROE0XcC4ySCxXF65mutZ	https://api.spotify.com/v1/audio-analysis/1AROE0XcC4ySCxXF65mutZ	250001	4
121	6LACK	Stories In Motion (with Wale)	spotify:track:6gvhqnL1MUehL9g5mp1A0I	1	0.672	0.783	5	-6.463	0	0.0852	0.312	0.0399	0.18	0.66	85.526	audio_features	6gvhqnL1MUehL9g5mp1A0I	https://api.spotify.com/v1/tracks/6gvhqnL1MUehL9g5mp1A0I	https://api.spotify.com/v1/audio-analysis/6gvhqnL1MUehL9g5mp1A0I	206693	4
122	6LACK	That Far	spotify:track:1BjiBbVzBMREvXiT6X5tHi	1	0.746	0.607	10	-4.71	0	0.187	0.239	1.87e-05	0.0929	0.247	83.828	audio_features	1BjiBbVzBMREvXiT6X5tHi	https://api.spotify.com/v1/tracks/1BjiBbVzBMREvXiT6X5tHi	https://api.spotify.com/v1/audio-analysis/1BjiBbVzBMREvXiT6X5tHi	185866	4
123	6ix9ine	FEFE (feat. Nicki Minaj & Murda Beatz)	spotify:track:2E124GmJRnBJuXbTb4cPUB	4	0.931	0.387	1	-9.127	1	0.412	0.088	0.0	0.136	0.376	125.978	audio_features	2E124GmJRnBJuXbTb4cPUB	https://api.spotify.com/v1/tracks/2E124GmJRnBJuXbTb4cPUB	https://api.spotify.com/v1/audio-analysis/2E124GmJRnBJuXbTb4cPUB	179405	4
124	6ix9ine	GUMMO	spotify:track:4HbiCvH1R7mVOJ7KY7JQBD	1	0.66	0.775	2	-4.926	1	0.172	0.0553	0.0	0.129	0.635	157.036	audio_features	4HbiCvH1R7mVOJ7KY7JQBD	https://api.spotify.com/v1/tracks/4HbiCvH1R7mVOJ7KY7JQBD	https://api.spotify.com/v1/audio-analysis/4HbiCvH1R7mVOJ7KY7JQBD	157643	4
125	6ix9ine	STOOPID	spotify:track:1jQvUmf16VE9WQCPuK2e8K	1	0.733	0.63	11	-4.296	1	0.395	0.13	0.0	0.162	0.832	149.989	audio_features	1jQvUmf16VE9WQCPuK2e8K	https://api.spotify.com/v1/tracks/1jQvUmf16VE9WQCPuK2e8K	https://api.spotify.com/v1/audio-analysis/1jQvUmf16VE9WQCPuK2e8K	152000	4
126	6ix9ine	TROLLZ (with Nicki Minaj)	spotify:track:3dVvWnj4D8JGkKvo6Hucso	1	0.744	0.422	1	-8.946	1	0.294	0.0319	0.00011	0.11	0.493	180.006	audio_features	3dVvWnj4D8JGkKvo6Hucso	https://api.spotify.com/v1/tracks/3dVvWnj4D8JGkKvo6Hucso	https://api.spotify.com/v1/audio-analysis/3dVvWnj4D8JGkKvo6Hucso	202667	4
127	702	Betcha She	spotify:track:0hdwUror66ItyEaHp8y4xe	1	0.707	0.724	9	-6.486	0	0.116	0.137	9.54e-05	0.0437	0.776	92.103	audio_features	0hdwUror66ItyEaHp8y4xe	https://api.spotify.com/v1/tracks/0hdwUror66ItyEaHp8y4xe	https://api.spotify.com/v1/audio-analysis/0hdwUror66ItyEaHp8y4xe	212440	4
128	702	Get It Together	spotify:track:4eDCsyIHTSu3cQZ5wDIyP7	4	0.791	0.186	10	-11.367	1	0.0333	0.625	2.67e-06	0.0574	0.317	114.061	audio_features	4eDCsyIHTSu3cQZ5wDIyP7	https://api.spotify.com/v1/tracks/4eDCsyIHTSu3cQZ5wDIyP7	https://api.spotify.com/v1/audio-analysis/4eDCsyIHTSu3cQZ5wDIyP7	291400	4
129	702	I Still Love You	spotify:track:7ecOjXV0WlewEXaRo2kLNn	4	0.639	0.755	0	-5.661	1	0.0488	0.0658	2.09e-05	0.33	0.506	87.062	audio_features	7ecOjXV0WlewEXaRo2kLNn	https://api.spotify.com/v1/tracks/7ecOjXV0WlewEXaRo2kLNn	https://api.spotify.com/v1/audio-analysis/7ecOjXV0WlewEXaRo2kLNn	287013	4
130	702	Where My Girls At	spotify:track:4VSyH8AkIt3kaR5xIPFVVi	7	0.705	0.725	4	-7.435	1	0.0506	0.0352	0.0149	0.194	0.76	92.186	audio_features	4VSyH8AkIt3kaR5xIPFVVi	https://api.spotify.com/v1/tracks/4VSyH8AkIt3kaR5xIPFVVi	https://api.spotify.com/v1/audio-analysis/4VSyH8AkIt3kaR5xIPFVVi	166693	4
131	80s Forever	Danger Zone	spotify:track:1Cfc4vzVCpdZXaYl0mOKIv	1	0.539	0.837	3	-6.157	0	0.0387	0.0141	1.95e-06	0.104	0.697	157.231	audio_features	1Cfc4vzVCpdZXaYl0mOKIv	https://api.spotify.com/v1/tracks/1Cfc4vzVCpdZXaYl0mOKIv	https://api.spotify.com/v1/audio-analysis/1Cfc4vzVCpdZXaYl0mOKIv	211931	4
132	88-Keys	Stay Up! (Viagra)	spotify:track:53ku8y52Z5HYhJANXvC7WN	31	0.783	0.513	1	-6.742	1	0.32	0.0359	0.0	0.347	0.476	90.405	audio_features	53ku8y52Z5HYhJANXvC7WN	https://api.spotify.com/v1/tracks/53ku8y52Z5HYhJANXvC7WN	https://api.spotify.com/v1/audio-analysis/53ku8y52Z5HYhJANXvC7WN	189360	4
133	88rising	History	spotify:track:4TwVtW8hS5LyLoDtJGpUOg	6	0.554	0.589	3	-8.163	0	0.231	0.613	0.000257	0.0982	0.414	74.982	audio_features	4TwVtW8hS5LyLoDtJGpUOg	https://api.spotify.com/v1/tracks/4TwVtW8hS5LyLoDtJGpUOg	https://api.spotify.com/v1/audio-analysis/4TwVtW8hS5LyLoDtJGpUOg	207308	4
134	88rising	I Love You 3000 II	spotify:track:3witRpHWHqArlnt6GTlH2Y	1	0.435	0.338	6	-9.109	1	0.066	0.853	0.0	0.412	0.354	179.727	audio_features	3witRpHWHqArlnt6GTlH2Y	https://api.spotify.com/v1/tracks/3witRpHWHqArlnt6GTlH2Y	https://api.spotify.com/v1/audio-analysis/3witRpHWHqArlnt6GTlH2Y	209643	4
135	88rising	I Want In	spotify:track:5ZaaHM8HRizjncGBAIfK0C	1	0.493	0.69	7	-4.768	1	0.275	0.42	0.0	0.126	0.478	76.85	audio_features	5ZaaHM8HRizjncGBAIfK0C	https://api.spotify.com/v1/tracks/5ZaaHM8HRizjncGBAIfK0C	https://api.spotify.com/v1/audio-analysis/5ZaaHM8HRizjncGBAIfK0C	150295	5
