	artist_name	track_name	uri	num_listens	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature
3546	Queen Naija	Medicine	spotify:track:1PJxmPQ0wzLdEhh3Q3Owkm	10	0.613	0.426	8	-7.45	0	0.156	0.188	0	0.0998	0.134	115.775	audio_features	1PJxmPQ0wzLdEhh3Q3Owkm	https://api.spotify.com/v1/tracks/1PJxmPQ0wzLdEhh3Q3Owkm	https://api.spotify.com/v1/audio-analysis/1PJxmPQ0wzLdEhh3Q3Owkm	223609	4
3547	Queen Naija	Medicine	spotify:track:4lFfMRH0YH4pW5gczTDbNC	107	0.741	0.37	8	-8.437	0	0.324	0.24	0	0.118	0.13	116.06	audio_features	4lFfMRH0YH4pW5gczTDbNC	https://api.spotify.com/v1/tracks/4lFfMRH0YH4pW5gczTDbNC	https://api.spotify.com/v1/audio-analysis/4lFfMRH0YH4pW5gczTDbNC	219136	4
3548	Queen Naija	Set Him Up (feat. Ari Lennox)	spotify:track:0FhfNle9FovXRL03awCJbe	121	0.762	0.527	1	-7.266	0	0.203	0.206	0.0086	0.0963	0.516	77.493	audio_features	0FhfNle9FovXRL03awCJbe	https://api.spotify.com/v1/tracks/0FhfNle9FovXRL03awCJbe	https://api.spotify.com/v1/audio-analysis/0FhfNle9FovXRL03awCJbe	222269	4
3549	Quinn XCII	Always Been You	spotify:track:7cWyFwAaxdK2HSRuiRkMjy	38	0.731	0.588	3	-5.217	1	0.0749	0.334	0	0.278	0.449	80.019	audio_features	7cWyFwAaxdK2HSRuiRkMjy	https://api.spotify.com/v1/tracks/7cWyFwAaxdK2HSRuiRkMjy	https://api.spotify.com/v1/audio-analysis/7cWyFwAaxdK2HSRuiRkMjy	235720	4
3550	Quinn XCII	FFYL	spotify:track:5WMr0rpgYeYXNSXar5IAvi	4	0.722	0.762	5	-4.76	0	0.053	0.226	7.10E-06	0.117	0.591	120.038	audio_features	5WMr0rpgYeYXNSXar5IAvi	https://api.spotify.com/v1/tracks/5WMr0rpgYeYXNSXar5IAvi	https://api.spotify.com/v1/audio-analysis/5WMr0rpgYeYXNSXar5IAvi	226500	4
3551	R. Kelly	I'm a Flirt Remix (feat. T.I. & T-Pain)	spotify:track:6w1DBbA8akxHPiBQ6nAyJq	53	0.835	0.571	8	-4.771	0	0.102	0.0716	0	0.0604	0.902	138.038	audio_features	6w1DBbA8akxHPiBQ6nAyJq	https://api.spotify.com/v1/tracks/6w1DBbA8akxHPiBQ6nAyJq	https://api.spotify.com/v1/audio-analysis/6w1DBbA8akxHPiBQ6nAyJq	330600	4
3552	R. Kelly	Ignition - Remix	spotify:track:3zSCNTXI7Ed0PiidZVmzIe	171	0.778	0.549	1	-6.144	1	0.0473	0.0549	0	0.0724	0.802	133.041	audio_features	3zSCNTXI7Ed0PiidZVmzIe	https://api.spotify.com/v1/tracks/3zSCNTXI7Ed0PiidZVmzIe	https://api.spotify.com/v1/audio-analysis/3zSCNTXI7Ed0PiidZVmzIe	186040	4
3553	R. Kelly	Ignition - Remix	spotify:track:5dNfHmqgr128gMY2tc5CeJ	56	0.795	0.523	1	-7.165	1	0.0423	0.061	0	0.0914	0.855	133.024	audio_features	5dNfHmqgr128gMY2tc5CeJ	https://api.spotify.com/v1/tracks/5dNfHmqgr128gMY2tc5CeJ	https://api.spotify.com/v1/audio-analysis/5dNfHmqgr128gMY2tc5CeJ	186067	4
3554	R. Kelly	Same Girl (with Usher)	spotify:track:6OSmeoh8kXhCfz9WqvzDoJ	96	0.717	0.583	1	-5.008	1	0.146	0.506	0	0.0821	0.816	139.76	audio_features	6OSmeoh8kXhCfz9WqvzDoJ	https://api.spotify.com/v1/tracks/6OSmeoh8kXhCfz9WqvzDoJ	https://api.spotify.com/v1/audio-analysis/6OSmeoh8kXhCfz9WqvzDoJ	252933	4
3555	R.LUM.R	Close Enough	spotify:track:6gHQIxtN5UwHJlEaUjcViK	3	0.696	0.61	0	-7.462	1	0.0622	0.0279	0.000595	0.257	0.403	99.98	audio_features	6gHQIxtN5UwHJlEaUjcViK	https://api.spotify.com/v1/tracks/6gHQIxtN5UwHJlEaUjcViK	https://api.spotify.com/v1/audio-analysis/6gHQIxtN5UwHJlEaUjcViK	167759	4
3556	RAYE	Escapism. - Sped Up	spotify:track:4rPJSqrov3zqGwXlemLBMw	10	0.435	0.768	6	-5.352	0	0.201	0.0857	0.000231	0.0918	0.378	107.588	audio_features	4rPJSqrov3zqGwXlemLBMw	https://api.spotify.com/v1/tracks/4rPJSqrov3zqGwXlemLBMw	https://api.spotify.com/v1/audio-analysis/4rPJSqrov3zqGwXlemLBMw	239888	4
3557	RAYE	Flip A Switch.	spotify:track:252ZECHopILLs10pMfE76N	2	0.704	0.535	1	-5.751	0	0.0405	0.0756	0.000264	0.229	0.463	94.018	audio_features	252ZECHopILLs10pMfE76N	https://api.spotify.com/v1/tracks/252ZECHopILLs10pMfE76N	https://api.spotify.com/v1/audio-analysis/252ZECHopILLs10pMfE76N	201373	4
3558	REI AMI	do it right (feat. Aminé)	spotify:track:6bKM56cyoz8kjiK7QKQ87i	7	0.665	0.559	5	-7.579	0	0.235	0.317	0	0.394	0.416	84.959	audio_features	6bKM56cyoz8kjiK7QKQ87i	https://api.spotify.com/v1/tracks/6bKM56cyoz8kjiK7QKQ87i	https://api.spotify.com/v1/audio-analysis/6bKM56cyoz8kjiK7QKQ87i	169761	4
3559	RINI	After the Sun	spotify:track:2vmb28SNH4jcazRLB4cqUw	40	0.833	0.274	11	-11.196	0	0.141	0.414	0.000901	0.0796	0.515	129.9	audio_features	2vmb28SNH4jcazRLB4cqUw	https://api.spotify.com/v1/tracks/2vmb28SNH4jcazRLB4cqUw	https://api.spotify.com/v1/audio-analysis/2vmb28SNH4jcazRLB4cqUw	196000	4
3560	RINI	Aphrodite	spotify:track:10O8a7avmZlt7nZr7JyDwc	124	0.717	0.298	6	-9.237	0	0.0394	0.555	0.00293	0.0997	0.262	116.039	audio_features	10O8a7avmZlt7nZr7JyDwc	https://api.spotify.com/v1/tracks/10O8a7avmZlt7nZr7JyDwc	https://api.spotify.com/v1/audio-analysis/10O8a7avmZlt7nZr7JyDwc	271000	4
3561	RINI	Aphrodite	spotify:track:3A7Etq2wGE9cYqLIma97Tt	47	0.717	0.298	6	-9.237	0	0.0394	0.555	0.00293	0.0997	0.262	116.039	audio_features	3A7Etq2wGE9cYqLIma97Tt	https://api.spotify.com/v1/tracks/3A7Etq2wGE9cYqLIma97Tt	https://api.spotify.com/v1/audio-analysis/3A7Etq2wGE9cYqLIma97Tt	271000	4
3562	RINI	Good Intentions	spotify:track:5phAnst6hVsaKFKsFPlLaZ	112	0.764	0.477	7	-7.599	0	0.178	0.00298	0.000181	0.0421	0.785	169.978	audio_features	5phAnst6hVsaKFKsFPlLaZ	https://api.spotify.com/v1/tracks/5phAnst6hVsaKFKsFPlLaZ	https://api.spotify.com/v1/audio-analysis/5phAnst6hVsaKFKsFPlLaZ	215266	4
3563	RINI	Meet Me in Amsterdam	spotify:track:0IIPP98VBSYECOk4MCkRrk	17	0.62	0.265	9	-10.409	0	0.0345	0.281	1.02E-05	0.114	0.169	106.022	audio_features	0IIPP98VBSYECOk4MCkRrk	https://api.spotify.com/v1/tracks/0IIPP98VBSYECOk4MCkRrk	https://api.spotify.com/v1/audio-analysis/0IIPP98VBSYECOk4MCkRrk	301448	3
3564	RINI	Meet Me in Amsterdam	spotify:track:3LRbalLzZcuvSR6jVnqclh	60	0.62	0.265	9	-10.409	0	0.0345	0.281	1.02E-05	0.114	0.169	106.022	audio_features	3LRbalLzZcuvSR6jVnqclh	https://api.spotify.com/v1/tracks/3LRbalLzZcuvSR6jVnqclh	https://api.spotify.com/v1/audio-analysis/3LRbalLzZcuvSR6jVnqclh	301448	3
3565	RINI	My Favourite Clothes	spotify:track:2ZwIO3ufWLFYxtEoam9ydu	6	0.746	0.339	2	-9.041	1	0.144	0.482	1.36E-05	0.0838	0.291	119.924	audio_features	2ZwIO3ufWLFYxtEoam9ydu	https://api.spotify.com/v1/tracks/2ZwIO3ufWLFYxtEoam9ydu	https://api.spotify.com/v1/audio-analysis/2ZwIO3ufWLFYxtEoam9ydu	257000	4
3566	RINI	My Favourite Clothes	spotify:track:5h5q02tgTORSKqYYkRfUU5	2	0.749	0.339	2	-9.041	1	0.144	0.482	1.36E-05	0.0838	0.291	119.928	audio_features	5h5q02tgTORSKqYYkRfUU5	https://api.spotify.com/v1/tracks/5h5q02tgTORSKqYYkRfUU5	https://api.spotify.com/v1/audio-analysis/5h5q02tgTORSKqYYkRfUU5	257000	4
3567	RINI	Oceane	spotify:track:78H0Bkd63twNgdumBIpifK	19	0.475	0.244	0	-9.506	1	0.0374	0.714	0.000101	0.0578	0.203	113.84	audio_features	78H0Bkd63twNgdumBIpifK	https://api.spotify.com/v1/tracks/78H0Bkd63twNgdumBIpifK	https://api.spotify.com/v1/audio-analysis/78H0Bkd63twNgdumBIpifK	348145	3
3568	RINI	Oceane (feat. Olivia Escuyos)	spotify:track:07bqLhP7szsEFV78f09af9	35	0.475	0.244	0	-9.506	1	0.0374	0.714	0.000101	0.0578	0.203	113.84	audio_features	07bqLhP7szsEFV78f09af9	https://api.spotify.com/v1/tracks/07bqLhP7szsEFV78f09af9	https://api.spotify.com/v1/audio-analysis/07bqLhP7szsEFV78f09af9	348145	3
3569	RINI	Out of the Blue	spotify:track:3fEIHWNPl6XS6G5HuQ6jpc	94	0.596	0.4	11	-6.245	0	0.0284	0.566	0.000246	0.29	0.227	79.018	audio_features	3fEIHWNPl6XS6G5HuQ6jpc	https://api.spotify.com/v1/tracks/3fEIHWNPl6XS6G5HuQ6jpc	https://api.spotify.com/v1/audio-analysis/3fEIHWNPl6XS6G5HuQ6jpc	197581	4
3570	RJMrLA	Get Rich (feat. Iamsu!)	spotify:track:6IiFB8ndkFPllAj2F8qnuJ	15	0.416	0.742	7	-5.172	1	0.222	0.186	0	0.0714	0.381	98.023	audio_features	6IiFB8ndkFPllAj2F8qnuJ	https://api.spotify.com/v1/tracks/6IiFB8ndkFPllAj2F8qnuJ	https://api.spotify.com/v1/audio-analysis/6IiFB8ndkFPllAj2F8qnuJ	222485	4
3571	RKCB	Elevated	spotify:track:3FIIdtcN8sXFc4tlrUncmm	2	0.48	0.46	11	-8.651	1	0.0912	0.108	8.26E-06	0.124	0.446	140.863	audio_features	3FIIdtcN8sXFc4tlrUncmm	https://api.spotify.com/v1/tracks/3FIIdtcN8sXFc4tlrUncmm	https://api.spotify.com/v1/audio-analysis/3FIIdtcN8sXFc4tlrUncmm	248111	4
3572	RUSSELL!	SCARLETT'S WEEKEND	spotify:track:4BAVfL5Bk6bTT36PkjywXL	57	0.706	0.348	2	-4.25	1	0.035	0.663	0	0.194	0.474	111.804	audio_features	4BAVfL5Bk6bTT36PkjywXL	https://api.spotify.com/v1/tracks/4BAVfL5Bk6bTT36PkjywXL	https://api.spotify.com/v1/audio-analysis/4BAVfL5Bk6bTT36PkjywXL	111696	4
3573	RUSSELL!	SCARLETT'S WEEKEND	spotify:track:5eiD8KqhdRr2mI9oVq6yex	18	0.706	0.348	2	-4.25	1	0.035	0.663	0	0.194	0.474	111.81	audio_features	5eiD8KqhdRr2mI9oVq6yex	https://api.spotify.com/v1/tracks/5eiD8KqhdRr2mI9oVq6yex	https://api.spotify.com/v1/audio-analysis/5eiD8KqhdRr2mI9oVq6yex	111696	4
3574	Radiohead	Creep	spotify:track:6b2oQwSGFkzsMtQruIWm2p	21	0.515	0.43	7	-9.935	1	0.0369	0.0102	0.000141	0.129	0.104	91.841	audio_features	6b2oQwSGFkzsMtQruIWm2p	https://api.spotify.com/v1/tracks/6b2oQwSGFkzsMtQruIWm2p	https://api.spotify.com/v1/audio-analysis/6b2oQwSGFkzsMtQruIWm2p	238640	4
3575	Rae Sremmurd	Black Beatles	spotify:track:6fujklziTHa8uoM5OQSfIo	5	0.794	0.632	0	-6.163	1	0.0649	0.142	0	0.128	0.355	145.926	audio_features	6fujklziTHa8uoM5OQSfIo	https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo	https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo	291893	4
3576	Rae Sremmurd	Come Get Her	spotify:track:1Ser4X0TKttOvo8bgdytTP	114	0.689	0.564	2	-6.226	1	0.136	0.187	0	0.0721	0.123	185.023	audio_features	1Ser4X0TKttOvo8bgdytTP	https://api.spotify.com/v1/tracks/1Ser4X0TKttOvo8bgdytTP	https://api.spotify.com/v1/audio-analysis/1Ser4X0TKttOvo8bgdytTP	212947	4
3577	Rae Sremmurd	Hurt To Look - From Swaecation	spotify:track:58nmnN7nqT3D9LRl7BrLXH	3	0.671	0.702	5	-5.642	1	0.0833	0.179	3.53E-05	0.117	0.235	104.983	audio_features	58nmnN7nqT3D9LRl7BrLXH	https://api.spotify.com/v1/tracks/58nmnN7nqT3D9LRl7BrLXH	https://api.spotify.com/v1/audio-analysis/58nmnN7nqT3D9LRl7BrLXH	256000	4
3578	Rae Sremmurd	My X	spotify:track:1GLcGInllpE4JUTStzaCOM	45	0.813	0.596	2	-3.938	1	0.0578	0.00104	0	0.176	0.177	130.048	audio_features	1GLcGInllpE4JUTStzaCOM	https://api.spotify.com/v1/tracks/1GLcGInllpE4JUTStzaCOM	https://api.spotify.com/v1/audio-analysis/1GLcGInllpE4JUTStzaCOM	214000	4
3579	Rae Sremmurd	No Type	spotify:track:4scpF6J5uMBvoh6sFB7EL1	61	0.891	0.486	6	-7.803	1	0.159	0.0158	3.78E-06	0.0925	0.239	125.01	audio_features	4scpF6J5uMBvoh6sFB7EL1	https://api.spotify.com/v1/tracks/4scpF6J5uMBvoh6sFB7EL1	https://api.spotify.com/v1/audio-analysis/4scpF6J5uMBvoh6sFB7EL1	200080	4
3580	Rae Sremmurd	Powerglide (feat. Juicy J) - From SR3MM	spotify:track:1BuZAIO8WZpavWVbbq3Lci	12	0.713	0.831	1	-4.75	0	0.15	0.0168	0	0.118	0.584	173.948	audio_features	1BuZAIO8WZpavWVbbq3Lci	https://api.spotify.com/v1/tracks/1BuZAIO8WZpavWVbbq3Lci	https://api.spotify.com/v1/audio-analysis/1BuZAIO8WZpavWVbbq3Lci	332301	4
3581	Rae Sremmurd	Swang	spotify:track:6mapJIPnQ23RTAevUoE0DL	122	0.681	0.314	8	-9.319	1	0.0581	0.2	9.82E-06	0.1	0.166	139.992	audio_features	6mapJIPnQ23RTAevUoE0DL	https://api.spotify.com/v1/tracks/6mapJIPnQ23RTAevUoE0DL	https://api.spotify.com/v1/audio-analysis/6mapJIPnQ23RTAevUoE0DL	208120	4
3582	Rae Sremmurd	This Could Be Us	spotify:track:4jTiyLlOJVJj3mCr7yfPQD	77	0.732	0.69	0	-4.992	0	0.134	0.291	0	0.116	0.758	143.072	audio_features	4jTiyLlOJVJj3mCr7yfPQD	https://api.spotify.com/v1/tracks/4jTiyLlOJVJj3mCr7yfPQD	https://api.spotify.com/v1/audio-analysis/4jTiyLlOJVJj3mCr7yfPQD	206307	4
3583	Rae Sremmurd	Throw Sum Mo	spotify:track:5uqphUYsR45kPYplrYSAQh	77	0.859	0.627	6	-7.91	0	0.13	0.0388	0.000202	0.101	0.594	142.062	audio_features	5uqphUYsR45kPYplrYSAQh	https://api.spotify.com/v1/tracks/5uqphUYsR45kPYplrYSAQh	https://api.spotify.com/v1/audio-analysis/5uqphUYsR45kPYplrYSAQh	260453	4
3584	Raheem DeVaughn	Don't Come Easy	spotify:track:6gx8YAvoqFT93HRwMqBOM5	17	0.68	0.381	11	-10.084	0	0.225	0.862	3.72E-06	0.0985	0.215	71.448	audio_features	6gx8YAvoqFT93HRwMqBOM5	https://api.spotify.com/v1/tracks/6gx8YAvoqFT93HRwMqBOM5	https://api.spotify.com/v1/audio-analysis/6gx8YAvoqFT93HRwMqBOM5	203639	4
3585	Ralph Castelli	Morning Sex	spotify:track:2fGRJzoiYJYAzlQAyBONMb	34	0.81	0.353	6	-9.536	1	0.0437	0.0473	0.000104	0.082	0.731	124.991	audio_features	2fGRJzoiYJYAzlQAyBONMb	https://api.spotify.com/v1/tracks/2fGRJzoiYJYAzlQAyBONMb	https://api.spotify.com/v1/audio-analysis/2fGRJzoiYJYAzlQAyBONMb	175313	4
3586	Randy Newman	You've Got a Friend in Me	spotify:track:2stkLJ0JNcXkIRDNF3ld6c	3	0.689	0.333	0	-12.134	0	0.0307	0.817	5.13E-06	0.285	0.471	115.835	audio_features	2stkLJ0JNcXkIRDNF3ld6c	https://api.spotify.com/v1/tracks/2stkLJ0JNcXkIRDNF3ld6c	https://api.spotify.com/v1/audio-analysis/2stkLJ0JNcXkIRDNF3ld6c	124160	4
3587	Raphael Saadiq	If It's Good (from Insecure: Music From The HBO Original Series, Season 4)	spotify:track:5TgJZKTG7DWR1rpwxNcYN0	3	0.415	0.606	1	-7.615	0	0.215	0.195	0.00308	0.403	0.401	90.176	audio_features	5TgJZKTG7DWR1rpwxNcYN0	https://api.spotify.com/v1/tracks/5TgJZKTG7DWR1rpwxNcYN0	https://api.spotify.com/v1/audio-analysis/5TgJZKTG7DWR1rpwxNcYN0	184238	4
3588	Rascal Flatts	Life is a Highway	spotify:track:2Fs18NaCDuluPG1DHGw1XG	22	0.582	0.952	5	-3.848	1	0.0731	0.00324	0	0.223	0.655	103.027	audio_features	2Fs18NaCDuluPG1DHGw1XG	https://api.spotify.com/v1/tracks/2Fs18NaCDuluPG1DHGw1XG	https://api.spotify.com/v1/audio-analysis/2Fs18NaCDuluPG1DHGw1XG	276320	4
3589	Raveena	Close 2 U	spotify:track:7rgvhF2a3WjRkRtx2lndyc	2	0.758	0.337	0	-9.776	1	0.0494	0.71	1.94E-05	0.165	0.368	93.01	audio_features	7rgvhF2a3WjRkRtx2lndyc	https://api.spotify.com/v1/tracks/7rgvhF2a3WjRkRtx2lndyc	https://api.spotify.com/v1/audio-analysis/7rgvhF2a3WjRkRtx2lndyc	239835	4
3590	Raveena	Honey	spotify:track:6ohzjop0VYBRZ12ichlwg5	18	0.804	0.269	1	-14.967	1	0.0516	0.428	0.00362	0.0785	0.369	128.999	audio_features	6ohzjop0VYBRZ12ichlwg5	https://api.spotify.com/v1/tracks/6ohzjop0VYBRZ12ichlwg5	https://api.spotify.com/v1/audio-analysis/6ohzjop0VYBRZ12ichlwg5	272331	4
3591	Raveena	Nectar	spotify:track:2T4xw1hmipgHyFQXbWBfKD	26	0.668	0.37	0	-10.848	1	0.0467	0.666	0.015	0.075	0.306	127.866	audio_features	2T4xw1hmipgHyFQXbWBfKD	https://api.spotify.com/v1/tracks/2T4xw1hmipgHyFQXbWBfKD	https://api.spotify.com/v1/audio-analysis/2T4xw1hmipgHyFQXbWBfKD	266030	4
3592	Raveena	Temptation	spotify:track:0ulct3cASnhGvaGhFIuIyZ	82	0.734	0.541	7	-8.86	1	0.131	0.454	0.000851	0.132	0.501	140.044	audio_features	0ulct3cASnhGvaGhFIuIyZ	https://api.spotify.com/v1/tracks/0ulct3cASnhGvaGhFIuIyZ	https://api.spotify.com/v1/audio-analysis/0ulct3cASnhGvaGhFIuIyZ	248738	4
3593	Raven-Symoné	That's So Raven (Theme Song)	spotify:track:02sVnwa4wVikUfBh6PN8u7	3	0.724	0.713	11	-4.154	1	0.133	0.00992	0	0.18	0.963	125.235	audio_features	02sVnwa4wVikUfBh6PN8u7	https://api.spotify.com/v1/tracks/02sVnwa4wVikUfBh6PN8u7	https://api.spotify.com/v1/audio-analysis/02sVnwa4wVikUfBh6PN8u7	50933	4
3594	Ravyn Lenae	4 Leaf Clover (feat. Steve Lacy)	spotify:track:1To829onYmL63wLNtU7Zm8	47	0.665	0.537	7	-7.847	1	0.132	0.0145	0.00183	0.0663	0.836	154.385	audio_features	1To829onYmL63wLNtU7Zm8	https://api.spotify.com/v1/tracks/1To829onYmL63wLNtU7Zm8	https://api.spotify.com/v1/audio-analysis/1To829onYmL63wLNtU7Zm8	220101	3
3595	Ravyn Lenae	Computer Luv (feat. Steve Lacy)	spotify:track:2wsa9Re66HqlOkgb3DpnBX	2	0.595	0.44	2	-7.568	1	0.0743	0.0751	0	0.35	0.656	101.912	audio_features	2wsa9Re66HqlOkgb3DpnBX	https://api.spotify.com/v1/tracks/2wsa9Re66HqlOkgb3DpnBX	https://api.spotify.com/v1/audio-analysis/2wsa9Re66HqlOkgb3DpnBX	162063	4
3596	Ravyn Lenae	Sticky	spotify:track:1rfGO3N4DPGodJLSSY9Re5	40	0.712	0.846	4	-6.714	0	0.0538	0.0339	0.000384	0.106	0.573	120.016	audio_features	1rfGO3N4DPGodJLSSY9Re5	https://api.spotify.com/v1/tracks/1rfGO3N4DPGodJLSSY9Re5	https://api.spotify.com/v1/audio-analysis/1rfGO3N4DPGodJLSSY9Re5	196755	4
3597	Ravyn Lenae	Xtasy (Remix) [feat. Doechii]	spotify:track:610faOY46uYOBi3KXazpSj	34	0.663	0.794	5	-7.793	1	0.0886	0.231	0.000693	0.0861	0.74	107.084	audio_features	610faOY46uYOBi3KXazpSj	https://api.spotify.com/v1/tracks/610faOY46uYOBi3KXazpSj	https://api.spotify.com/v1/audio-analysis/610faOY46uYOBi3KXazpSj	270498	4
3598	Ray Charles	I Believe to My Soul	spotify:track:0gutAUZDhQ7jHEOLaez0JL	32	0.661	0.217	3	-12.019	0	0.0361	0.856	0	0.158	0.367	70.898	audio_features	0gutAUZDhQ7jHEOLaez0JL	https://api.spotify.com/v1/tracks/0gutAUZDhQ7jHEOLaez0JL	https://api.spotify.com/v1/audio-analysis/0gutAUZDhQ7jHEOLaez0JL	182093	4
3599	Ray Charles	I've Got a Woman	spotify:track:2xar08Fq5xra2KKZs5Bw9j	25	0.556	0.61	9	-4.729	1	0.213	0.833	2.22E-06	0.258	0.665	199.373	audio_features	2xar08Fq5xra2KKZs5Bw9j	https://api.spotify.com/v1/tracks/2xar08Fq5xra2KKZs5Bw9j	https://api.spotify.com/v1/audio-analysis/2xar08Fq5xra2KKZs5Bw9j	171467	4
3600	Ray J	One Wish	spotify:track:5qrzhg9Fmu8Amg2uMhHfe5	92	0.525	0.652	5	-7.042	0	0.28	0.278	0	0.339	0.602	127.673	audio_features	5qrzhg9Fmu8Amg2uMhHfe5	https://api.spotify.com/v1/tracks/5qrzhg9Fmu8Amg2uMhHfe5	https://api.spotify.com/v1/audio-analysis/5qrzhg9Fmu8Amg2uMhHfe5	337640	4
3601	Ray J	One Wish	spotify:track:6QON2WlAI1QayzhgebwvWd	3	0.524	0.635	5	-7.22	0	0.302	0.27	0	0.341	0.603	127.618	audio_features	6QON2WlAI1QayzhgebwvWd	https://api.spotify.com/v1/tracks/6QON2WlAI1QayzhgebwvWd	https://api.spotify.com/v1/audio-analysis/6QON2WlAI1QayzhgebwvWd	337640	4
3602	Ray J	Sexy Can I	spotify:track:78c3IFOZdqCvelTH65zA0g	5	0.439	0.675	1	-7.062	1	0.354	0.145	0	0.44	0.945	91.415	audio_features	78c3IFOZdqCvelTH65zA0g	https://api.spotify.com/v1/tracks/78c3IFOZdqCvelTH65zA0g	https://api.spotify.com/v1/audio-analysis/78c3IFOZdqCvelTH65zA0g	182720	4
3603	Ray J	Sexy Can I feat. Yung Berg	spotify:track:0DdpxWfVvUGgkJv5536tiF	43	0.575	0.684	1	-6.007	1	0.325	0.299	0	0.614	0.926	172.155	audio_features	0DdpxWfVvUGgkJv5536tiF	https://api.spotify.com/v1/tracks/0DdpxWfVvUGgkJv5536tiF	https://api.spotify.com/v1/audio-analysis/0DdpxWfVvUGgkJv5536tiF	204040	4
3604	Rayana Jay	Breakfast in Bed	spotify:track:0iI2cOHpX6xmwKD15Q5ynd	44	0.635	0.327	2	-9.77	1	0.436	0.576	0	0.0865	0.552	82.686	audio_features	0iI2cOHpX6xmwKD15Q5ynd	https://api.spotify.com/v1/tracks/0iI2cOHpX6xmwKD15Q5ynd	https://api.spotify.com/v1/audio-analysis/0iI2cOHpX6xmwKD15Q5ynd	116059	4
3605	Rayana Jay	Real Something (feat. ESTA.)	spotify:track:6iNIJ2KAORey3ziLBS5l73	18	0.529	0.449	0	-8.005	0	0.0426	0.76	2.50E-06	0.0954	0.37	80.776	audio_features	6iNIJ2KAORey3ziLBS5l73	https://api.spotify.com/v1/tracks/6iNIJ2KAORey3ziLBS5l73	https://api.spotify.com/v1/audio-analysis/6iNIJ2KAORey3ziLBS5l73	186335	3
3606	RealestK	I Think I Do	spotify:track:1jKaIiSWLMo5et7jK7C3XI	31	0.69	0.616	2	-5.297	1	0.0684	0.0469	2.18E-05	0.178	0.262	70.012	audio_features	1jKaIiSWLMo5et7jK7C3XI	https://api.spotify.com/v1/tracks/1jKaIiSWLMo5et7jK7C3XI	https://api.spotify.com/v1/audio-analysis/1jKaIiSWLMo5et7jK7C3XI	142439	4
3607	RealestK	SWM	spotify:track:3KSTkueMWhuXj0oI4DPysR	3	0.671	0.194	4	-17.758	0	0.0641	0.716	0.00094	0.0994	0.281	124.312	audio_features	3KSTkueMWhuXj0oI4DPysR	https://api.spotify.com/v1/tracks/3KSTkueMWhuXj0oI4DPysR	https://api.spotify.com/v1/audio-analysis/3KSTkueMWhuXj0oI4DPysR	186500	3
3608	RealestK	WFM	spotify:track:18ddJHQ7CUzNBiy55L0Xjj	11	0.437	0.184	1	-17.667	1	0.0313	0.72	0.00253	0.113	0.247	80.088	audio_features	18ddJHQ7CUzNBiy55L0Xjj	https://api.spotify.com/v1/tracks/18ddJHQ7CUzNBiy55L0Xjj	https://api.spotify.com/v1/audio-analysis/18ddJHQ7CUzNBiy55L0Xjj	136000	4
3609	RealestK	WFM	spotify:track:1DNA2z7Txysjk3cNz2nDLm	9	0.437	0.184	1	-17.667	1	0.0313	0.72	0.00253	0.113	0.247	80.088	audio_features	1DNA2z7Txysjk3cNz2nDLm	https://api.spotify.com/v1/tracks/1DNA2z7Txysjk3cNz2nDLm	https://api.spotify.com/v1/audio-analysis/1DNA2z7Txysjk3cNz2nDLm	136000	4
3610	RealestK	WFM	spotify:track:6z6OFc8qYsqUBSOWta3nLV	3	0.437	0.184	1	-17.667	1	0.0313	0.72	0.00253	0.113	0.247	80.088	audio_features	6z6OFc8qYsqUBSOWta3nLV	https://api.spotify.com/v1/tracks/6z6OFc8qYsqUBSOWta3nLV	https://api.spotify.com/v1/audio-analysis/6z6OFc8qYsqUBSOWta3nLV	136000	4
3611	Red Hot Chili Peppers	Under the Bridge	spotify:track:3d9DChrdc6BOeFsbrZ3Is0	7	0.559	0.345	4	-13.496	1	0.0459	0.0576	0.000105	0.141	0.458	84.581	audio_features	3d9DChrdc6BOeFsbrZ3Is0	https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0	https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0	264307	4
3612	Reese LAFLARE	Creep	spotify:track:5jxoCMBtObBUFFsGIeqQuM	2	0.81	0.602	6	-7.076	0	0.0331	0.205	0.0301	0.0996	0.509	127.037	audio_features	5jxoCMBtObBUFFsGIeqQuM	https://api.spotify.com/v1/tracks/5jxoCMBtObBUFFsGIeqQuM	https://api.spotify.com/v1/audio-analysis/5jxoCMBtObBUFFsGIeqQuM	231551	4
3613	Reggie Becton	Issues	spotify:track:05ZfvquWopukr4IzKeKZO0	19	0.603	0.406	6	-9.367	0	0.233	0.688	1.56E-05	0.163	0.598	86.089	audio_features	05ZfvquWopukr4IzKeKZO0	https://api.spotify.com/v1/tracks/05ZfvquWopukr4IzKeKZO0	https://api.spotify.com/v1/audio-analysis/05ZfvquWopukr4IzKeKZO0	189800	4
