	artist_name	track_name	uri	0_x	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature	0_y	User
6443	Max Drazen	Let Me Down Slow	spotify:track:3rN4uWkEiRCGPJOzSsgCsS	1	0.744	0.744	4.0	-5.853	1.0	0.055	0.0341	0.0	0.267	0.701	98.065	audio_features	3rN4uWkEiRCGPJOzSsgCsS	https://api.spotify.com/v1/tracks/3rN4uWkEiRCGPJOzSsgCsS	https://api.spotify.com/v1/audio-analysis/3rN4uWkEiRCGPJOzSsgCsS	178753.0	4.0		Sean
6444	Mayday	你不是真正的快樂	spotify:track:1XfWRrji6DBo420tz75tNV	1	0.402	0.688	5.0	-4.747	1.0	0.0299	0.0761	6.75e-06	0.327	0.431	164.082	audio_features	1XfWRrji6DBo420tz75tNV	https://api.spotify.com/v1/tracks/1XfWRrji6DBo420tz75tNV	https://api.spotify.com/v1/audio-analysis/1XfWRrji6DBo420tz75tNV	299907.0	4.0		Sean
6445	Mayday	入陣曲	spotify:track:4Z03m1jHdgUmeyTI0LSVpH	70	0.51	0.965	6.0	-3.226	0.0	0.0862	0.00194	0.0	0.118	0.561	119.951	audio_features	4Z03m1jHdgUmeyTI0LSVpH	https://api.spotify.com/v1/tracks/4Z03m1jHdgUmeyTI0LSVpH	https://api.spotify.com/v1/audio-analysis/4Z03m1jHdgUmeyTI0LSVpH	207400.0	4.0		Sean
6446	Mayday	入陣曲	spotify:track:4Z03m1jHdgUmeyTI0LSVpH	70	0.51	0.965	6.0	-3.226	0.0	0.0862	0.00194	0.0	0.118	0.561	119.951	audio_features	4Z03m1jHdgUmeyTI0LSVpH	https://api.spotify.com/v1/tracks/4Z03m1jHdgUmeyTI0LSVpH	https://api.spotify.com/v1/audio-analysis/4Z03m1jHdgUmeyTI0LSVpH	207400.0	4.0		Sean
6447	Mayday	入陣曲	spotify:track:5GGbF5o8qQKcTrgSoait32	16	0.521	0.963	6.0	-4.015	0.0	0.0705	0.00271	0.0	0.106	0.541	120.024	audio_features	5GGbF5o8qQKcTrgSoait32	https://api.spotify.com/v1/tracks/5GGbF5o8qQKcTrgSoait32	https://api.spotify.com/v1/audio-analysis/5GGbF5o8qQKcTrgSoait32	207400.0	4.0		Sean
6448	Mayday	入陣曲	spotify:track:5GGbF5o8qQKcTrgSoait32	16	0.521	0.963	6.0	-4.015	0.0	0.0705	0.00271	0.0	0.106	0.541	120.024	audio_features	5GGbF5o8qQKcTrgSoait32	https://api.spotify.com/v1/tracks/5GGbF5o8qQKcTrgSoait32	https://api.spotify.com/v1/audio-analysis/5GGbF5o8qQKcTrgSoait32	207400.0	4.0		Sean
6449	Mayday	入陣曲	spotify:track:7rIgEtYp2Hx4jkG7pmoM0g	8	0.519	0.967	6.0	-3.835	0.0	0.0698	0.00292	0.0	0.112	0.535	120.003	audio_features	7rIgEtYp2Hx4jkG7pmoM0g	https://api.spotify.com/v1/tracks/7rIgEtYp2Hx4jkG7pmoM0g	https://api.spotify.com/v1/audio-analysis/7rIgEtYp2Hx4jkG7pmoM0g	207400.0	4.0		Sean
6450	Mayday	入陣曲	spotify:track:7rIgEtYp2Hx4jkG7pmoM0g	8	0.519	0.967	6.0	-3.835	0.0	0.0698	0.00292	0.0	0.112	0.535	120.003	audio_features	7rIgEtYp2Hx4jkG7pmoM0g	https://api.spotify.com/v1/tracks/7rIgEtYp2Hx4jkG7pmoM0g	https://api.spotify.com/v1/audio-analysis/7rIgEtYp2Hx4jkG7pmoM0g	207400.0	4.0		Sean
6451	Mayday	啾啾啾	spotify:track:610quMFSvv88LS3cJWeTBu	1	0.502	0.953	5.0	-6.661	0.0	0.0887	2.9e-05	0.0409	0.495	0.53	134.977	audio_features	610quMFSvv88LS3cJWeTBu	https://api.spotify.com/v1/tracks/610quMFSvv88LS3cJWeTBu	https://api.spotify.com/v1/audio-analysis/610quMFSvv88LS3cJWeTBu	236467.0	4.0		Sean
6452	Mayday	好好 (想把你寫成一首歌)	spotify:track:1Rxn57Wwv6hQUu60MIiMMJ	1	0.582	0.321	0.0	-8.876	1.0	0.0284	0.816	0.0	0.12	0.612	133.895	audio_features	1Rxn57Wwv6hQUu60MIiMMJ	https://api.spotify.com/v1/tracks/1Rxn57Wwv6hQUu60MIiMMJ	https://api.spotify.com/v1/audio-analysis/1Rxn57Wwv6hQUu60MIiMMJ	198552.0	4.0		Sean
6453	Mayday	好好 (想把你寫成一首歌) Life Live	spotify:track:5Al7vRLYtgzrymfQlPyzag	1	0.501	0.336	0.0	-10.127	1.0	0.0283	0.581	0.0	0.11	0.414	133.921	audio_features	5Al7vRLYtgzrymfQlPyzag	https://api.spotify.com/v1/tracks/5Al7vRLYtgzrymfQlPyzag	https://api.spotify.com/v1/audio-analysis/5Al7vRLYtgzrymfQlPyzag	202005.0	4.0		Sean
6454	Mayday	如果我們不曾相遇	spotify:track:1n8rU6fMDfmw0ZvEpi7KMF	1	0.505	0.709	1.0	-5.286	0.0	0.0301	0.00109	0.0	0.0886	0.345	103.984	audio_features	1n8rU6fMDfmw0ZvEpi7KMF	https://api.spotify.com/v1/tracks/1n8rU6fMDfmw0ZvEpi7KMF	https://api.spotify.com/v1/audio-analysis/1n8rU6fMDfmw0ZvEpi7KMF	202388.0	4.0		Sean
6455	Mayday	小太陽	spotify:track:1suZJ2q8Hosrmb4nMo28oi	1	0.528	0.487	11.0	-12.904	0.0	0.0391	0.0455	0.0	0.341	0.627	140.162	audio_features	1suZJ2q8Hosrmb4nMo28oi	https://api.spotify.com/v1/tracks/1suZJ2q8Hosrmb4nMo28oi	https://api.spotify.com/v1/audio-analysis/1suZJ2q8Hosrmb4nMo28oi	259243.0	4.0		Sean
6456	Mayday	彩虹	spotify:track:2HhPqKSYYC0Nig9K14nhpc	1	0.413	0.634	5.0	-4.689	1.0	0.0289	0.108	3.1e-06	0.123	0.392	173.997	audio_features	2HhPqKSYYC0Nig9K14nhpc	https://api.spotify.com/v1/tracks/2HhPqKSYYC0Nig9K14nhpc	https://api.spotify.com/v1/audio-analysis/2HhPqKSYYC0Nig9K14nhpc	292760.0	4.0		Sean
6457	Mayday	後來的我們	spotify:track:13AruKdh8wJhWx6i5dV8X1	6	0.488	0.602	0.0	-3.697	1.0	0.0277	0.0119	0.0	0.0825	0.225	78.011	audio_features	13AruKdh8wJhWx6i5dV8X1	https://api.spotify.com/v1/tracks/13AruKdh8wJhWx6i5dV8X1	https://api.spotify.com/v1/audio-analysis/13AruKdh8wJhWx6i5dV8X1	346282.0	4.0		Sean
6458	Mayday	後來的我們	spotify:track:13AruKdh8wJhWx6i5dV8X1	6	0.488	0.602	0.0	-3.697	1.0	0.0277	0.0119	0.0	0.0825	0.225	78.011	audio_features	13AruKdh8wJhWx6i5dV8X1	https://api.spotify.com/v1/tracks/13AruKdh8wJhWx6i5dV8X1	https://api.spotify.com/v1/audio-analysis/13AruKdh8wJhWx6i5dV8X1	346282.0	4.0		Sean
6459	Mayday	成名在望	spotify:track:3H0XKFHSpeTTyD8zFrLpOc	2	0.322	0.667	9.0	-4.778	1.0	0.0375	0.0112	0.0	0.4	0.331	108.904	audio_features	3H0XKFHSpeTTyD8zFrLpOc	https://api.spotify.com/v1/tracks/3H0XKFHSpeTTyD8zFrLpOc	https://api.spotify.com/v1/audio-analysis/3H0XKFHSpeTTyD8zFrLpOc	307612.0	4.0		Sean
6460	Mayday	成名在望	spotify:track:3H0XKFHSpeTTyD8zFrLpOc	2	0.322	0.667	9.0	-4.778	1.0	0.0375	0.0112	0.0	0.4	0.331	108.904	audio_features	3H0XKFHSpeTTyD8zFrLpOc	https://api.spotify.com/v1/tracks/3H0XKFHSpeTTyD8zFrLpOc	https://api.spotify.com/v1/audio-analysis/3H0XKFHSpeTTyD8zFrLpOc	307612.0	4.0		Sean
6461	Mayday	星空	spotify:track:0cDN0N6Ho17FIxuzOvakQk	1	0.406	0.585	5.0	-6.055	1.0	0.0273	0.147	0.0	0.102	0.206	167.853	audio_features	0cDN0N6Ho17FIxuzOvakQk	https://api.spotify.com/v1/tracks/0cDN0N6Ho17FIxuzOvakQk	https://api.spotify.com/v1/audio-analysis/0cDN0N6Ho17FIxuzOvakQk	283547.0	4.0		Sean
6462	Mayday	星空	spotify:track:6LCNev0ThN4Yq49cf8R3bi	2	0.381	0.6	5.0	-4.987	1.0	0.0279	0.102	0.0	0.102	0.194	167.949	audio_features	6LCNev0ThN4Yq49cf8R3bi	https://api.spotify.com/v1/tracks/6LCNev0ThN4Yq49cf8R3bi	https://api.spotify.com/v1/audio-analysis/6LCNev0ThN4Yq49cf8R3bi	285296.0	4.0		Sean
6463	Mayday	星空	spotify:track:6LCNev0ThN4Yq49cf8R3bi	2	0.381	0.6	5.0	-4.987	1.0	0.0279	0.102	0.0	0.102	0.194	167.949	audio_features	6LCNev0ThN4Yq49cf8R3bi	https://api.spotify.com/v1/tracks/6LCNev0ThN4Yq49cf8R3bi	https://api.spotify.com/v1/audio-analysis/6LCNev0ThN4Yq49cf8R3bi	285296.0	4.0		Sean
6464	Mayday	步步	spotify:track:76hGwy0J7sDhnOqkwdRkgf	2	0.371	0.683	0.0	-5.101	1.0	0.0288	0.00733	0.0	0.0638	0.334	139.965	audio_features	76hGwy0J7sDhnOqkwdRkgf	https://api.spotify.com/v1/tracks/76hGwy0J7sDhnOqkwdRkgf	https://api.spotify.com/v1/audio-analysis/76hGwy0J7sDhnOqkwdRkgf	273947.0	4.0		Sean
6465	Mayday	步步	spotify:track:76hGwy0J7sDhnOqkwdRkgf	2	0.371	0.683	0.0	-5.101	1.0	0.0288	0.00733	0.0	0.0638	0.334	139.965	audio_features	76hGwy0J7sDhnOqkwdRkgf	https://api.spotify.com/v1/tracks/76hGwy0J7sDhnOqkwdRkgf	https://api.spotify.com/v1/audio-analysis/76hGwy0J7sDhnOqkwdRkgf	273947.0	4.0		Sean
6466	Mayday	洋蔥	spotify:track:1YQFHbLCNzdF9UtUOapZsX	3	0.486	0.585	0.0	-6.105	1.0	0.0296	0.233	0.0	0.146	0.224	129.784	audio_features	1YQFHbLCNzdF9UtUOapZsX	https://api.spotify.com/v1/tracks/1YQFHbLCNzdF9UtUOapZsX	https://api.spotify.com/v1/audio-analysis/1YQFHbLCNzdF9UtUOapZsX	275680.0	4.0		Sean
6467	Mayday	洋蔥	spotify:track:1YQFHbLCNzdF9UtUOapZsX	3	0.486	0.585	0.0	-6.105	1.0	0.0296	0.233	0.0	0.146	0.224	129.784	audio_features	1YQFHbLCNzdF9UtUOapZsX	https://api.spotify.com/v1/tracks/1YQFHbLCNzdF9UtUOapZsX	https://api.spotify.com/v1/audio-analysis/1YQFHbLCNzdF9UtUOapZsX	275680.0	4.0		Sean
6468	Mayday	瘋狂世界	spotify:track:2ErOdlfIGkzAD06ltfQaul	1	0.53	0.987	7.0	-2.955	1.0	0.155	0.137	2.98e-06	0.945	0.392	147.893	audio_features	2ErOdlfIGkzAD06ltfQaul	https://api.spotify.com/v1/tracks/2ErOdlfIGkzAD06ltfQaul	https://api.spotify.com/v1/audio-analysis/2ErOdlfIGkzAD06ltfQaul	220133.0	4.0		Sean
6469	Mayday	知足	spotify:track:4YJcQNIIdAJL9yrtHKLCXh	1	0.406	0.23	4.0	-9.007	1.0	0.0297	0.88	0.0	0.107	0.395	159.914	audio_features	4YJcQNIIdAJL9yrtHKLCXh	https://api.spotify.com/v1/tracks/4YJcQNIIdAJL9yrtHKLCXh	https://api.spotify.com/v1/audio-analysis/4YJcQNIIdAJL9yrtHKLCXh	256693.0	4.0		Sean
